GENE	SYMBOL	CHR	START	STOP	NSNPS	N	ZSTAT	P
23650	TRIM29	11	119981994	120056237	317	914290	0.88555	0.18793
220323	OAF	11	120081747	120100650	82	958137	1.0367	0.14994
25833	POU2F3	11	120107349	120190653	224	953806	0.75951	0.22377
219902	TLCD5	11	120195838	120204397	15	943792	0.79186	0.21422
23365	ARHGEF12	11	120207264	120360645	286	958496	0.84788	0.19825
2900	GRIK4	11	120382465	120859514	1537	945044	1.7054	0.044064
219899	TBCEL	11	120894802	120962787	178	927257	0.12321	0.45097
7007	TECTA	11	120973375	121062202	297	963558	1.474	0.070234
6309	SC5D	11	121163388	121184119	30	944800	-0.73968	0.77025
6653	SORL1	11	121322912	121504471	405	953583	1.4216	0.077564
84959	UBASH3B	11	122526398	122685187	582	946251	5.5818	1.1903e-08
56253	CRTAM	11	122709255	122743347	109	953154	-0.79322	0.78618
79864	JHY	11	122753236	122830430	253	955950	-1.6857	0.95407
390259	BSX	11	122848357	122852379	8	974020	-0.46293	0.67829
3312	HSPA8	11	122928200	122933074	27	973007	-1.7724	0.96183
79827	CLMP	11	122943020	123066007	555	957289	-2.5114	0.99399
57476	GRAMD1B	11	123325191	123498478	659	941351	1.4716	0.070571
55800	SCN3B	11	123499895	123525315	116	937772	-0.79155	0.78569
7753	ZNF202	11	123594997	123612383	65	982541	-0.086454	0.53445
390260	OR6X1	11	123624288	123625226	2	991783	-1.4401	0.92508
390261	OR6M1	11	123676116	123677057	5	983133	-0.90347	0.81686
338661	TMEM225	11	123753633	123756340	12	981610	-1.0718	0.8581
338662	OR8D4	11	123777139	123778083	10	993091	-0.45081	0.67394
219875	OR4D5	11	123810324	123811280	1	993419	0.20266	0.4197
219874	OR6T1	11	123813574	123814545	6	945546	0.47569	0.31715
219873	OR10S1	11	123847403	123848398	4	974532	-0.70517	0.75965
390264	OR10G4	11	123886282	123887217	8	922886	0.99727	0.15932
219870	OR10G9	11	123893720	123894655	11	910215	0.7261	0.23389
219869	OR10G8	11	123900330	123901265	2	961054	-1.087	0.86147
390265	OR10G7	11	123908773	123909708	11	894309	0.85302	0.19682
4013	VWA5A	11	123986111	124017619	89	956356	-2.097	0.982
26492	OR8G2P	11	124095398	124096312	8	950533	-1.4368	0.92462
26494	OR8G1	11	124120423	124121287	3	967593	-1.0431	0.85154
219865	OR8G5	11	124134723	124135763	9	970973	-0.25021	0.59879
283159	OR8D1	11	124179736	124180662	6	959874	-1.7205	0.95733
283160	OR8D2	11	124189158	124190093	2	996611	-0.33606	0.63159
26595	OR8B2	11	124252298	124276648	75	938047	-1.7677	0.96145
390271	OR8B3	11	124266306	124267247	4	896672	-0.98691	0.83816
283162	OR8B4	11	124293838	124294767	5	975085	0.16113	0.43599
26493	OR8B8	11	124310046	124310981	1	1003940	-0.18223	0.5723
219858	OR8B12	11	124412618	124413550	1	998409	0.36167	0.3588
390275	OR8A1	11	124439965	124440945	2	976632	0.41978	0.33732
116337	PANX3	11	124481453	124490252	13	877082	-0.9356	0.82526
84897	TBRG1	11	124492742	124505822	22	922437	1.2102	0.11311
54414	SIAE	11	124505685	124546199	80	933042	0.38537	0.34998
53340	SPA17	11	124543740	124564690	31	926770	0.099069	0.46054
4900	NRGN	11	124609829	124617102	14	942046	2.1289	0.016633
23584	VSIG2	11	124617370	124622109	10	952741	0.85885	0.19521
90952	ESAM	11	124623019	124632223	17	922186	1.5611	0.059245
79684	MSANTD2	11	124636388	124670868	62	940965	0.4221	0.33647
64221	ROBO3	11	124735305	124751370	51	946359	-0.45158	0.67421
54538	ROBO4	11	124754114	124767857	66	968521	0.79475	0.21338
220296	HEPACAM	11	124789089	124806308	51	946649	-0.97352	0.83485
641654	HEPN1	11	124789146	124790573	2	954781	-0.82874	0.79637
80071	CCDC15	11	124824017	124911385	293	969443	0.40856	0.34143
219855	SLC37A2	11	124932963	124960412	148	968540	0.51995	0.30155
219854	TMEM218	11	124964266	124981659	72	973255	-0.19332	0.57664
63876	PKNOX2	11	125034559	125303285	931	936660	-0.2043	0.58094
9638	FEZ1	11	125315641	125366206	171	943174	1.0881	0.13828
403312		11	125365104	125366769	5	942836	0.83226	0.20263
9538	EI24	11	125439298	125454575	42	964540	0.2167	0.41422
3703	STT3A	11	125462690	125492654	136	982372	0.83149	0.20285
1111	CHEK1	11	125495031	125546150	124	977931	0.72503	0.23422
56	ACRV1	11	125542229	125550809	18	996275	1.2566	0.10446
160065	PATE1	11	125616180	125619743	25	984829	0.51504	0.30326
399967	PATE2	11	125646025	125648714	11	984686	0.38072	0.35171
100169851	PATE3	11	125658006	125661495	10	948006	-0.045584	0.51818
399968	PATE4	11	125703211	125709967	34	993614	-0.29775	0.61705
219844	HYLS1	11	125753509	125770541	47	972584	0.111	0.45581
83480	PUS3	11	125763380	125773145	34	966748	0.21693	0.41413
29118	DDX25	11	125774261	125793005	54	958477	-0.031305	0.51249
338667	VSIG10L2	11	125817319	125826735	48	978509	1.9622	0.024868
50937	CDON	11	125826713	125933187	399	964844	1.662	0.048258
84881	RPUSD4	11	126071989	126081587	25	985748	2.0027	0.022602
79607	SIRAL1	11	126081619	126132879	123	968015	2.4505	0.0071326
6734	SRPRA	11	126132814	126138877	19	965550	2.5611	0.0052177
55572	FOXRED1	11	126138935	126148027	18	988458	3.563	0.00018335
114609	TIRAP	11	126152800	126164828	41	975424	3.0405	0.0011809
28960	DCPS	11	126173647	126215644	142	968696	3.4933	0.00023853
6484	ST3GAL4	11	126225540	126284536	179	943379	1.9118	0.027951
84623	KIRREL3	11	126293388	126870766	2222	957925	-0.9649	0.8327
2113	ETS1	11	128328656	128457453	336	956333	5.6515	7.9511e-09
2313	FLI1	11	128556430	128683162	458	945749	5.0315	2.4335e-07
3758	KCNJ1	11	128707909	128737268	84	954475	4.38	5.9345e-06
3762	KCNJ5	11	128761313	128791060	124	935624	2.4961	0.0062787
219833	KCNJ5-AS1	11	128769460	128776126	26	912591	1.6035	0.054413
63970	TP53AIP1	11	128804627	128813294	37	947520	0.56011	0.2877
9743	ARHGAP32	11	128834955	129062093	578	962992	0.31471	0.37649
8538	BARX2	11	129245879	129322174	297	965484	-1.3002	0.90323
120224	TMEM45B	11	129685732	129729898	158	936902	1.6788	0.046595
4798	NFRKB	11	129733670	129765490	74	959892	1.9019	0.028592
56980	PRDM10	11	129769601	129872730	308	949340	-0.29065	0.61434
334	APLP2	11	129939716	130014706	261	942002	1.3017	0.096505
6768	ST14	11	130029682	130080257	165	940255	1.667	0.047759
29068	ZBTB44	11	130096572	130184663	242	945506	-1.0338	0.84939
11095	ADAMTS8	11	130274660	130298539	84	939050	2.0413	0.020611
170689	ADAMTS15	11	130318869	130346539	75	936304	0.95881	0.16883
283171	LINC02873	11	130542851	130587247	138	899384	-1.2078	0.88644
399979	SNX19	11	130745766	130786382	242	966040	0.01104	0.4956
50863	NTM	11	131240371	132206716	3423	948644	-1.5797	0.94291
4978	OPCML	11	132284875	133402403	4329	944286	-0.62312	0.7334
219938	SPATA19	11	133710517	133715433	28	960102	-2.5926	0.99524
22997	IGSF9B	11	133778520	133826649	174	947700	-0.69272	0.75576
83700	JAM3	11	133938820	134021652	277	957227	0.3548	0.36137
23310	NCAPD3	11	134022337	134094426	168	938899	0.89674	0.18493
112936	VPS26B	11	134094561	134117686	43	940553	-0.031182	0.51244
29087	THYN1	11	134118172	134123289	7	951002	0.4082	0.34156
27034	ACAD8	11	134123428	134135749	37	939719	0.49024	0.31198
112937	GLB1L3	11	134145293	134189458	129	946781	0.75878	0.22399
89944	GLB1L2	11	134201768	134246222	143	909368	0.51616	0.30287
27087	B3GAT1	11	134248398	134281880	153	935472	-1.2463	0.89368
440073	IQSEC3	12	176049	287626	408	940629	3.1762	0.00074616
6539	SLC6A12	12	299243	323740	97	924774	5.3534	4.3161e-08
6540	SLC6A13	12	329787	372039	188	920751	6.1094	5e-10
5927	KDM5A	12	389223	498620	325	939252	6.2221	2.4527e-10
84318	CCDC77	12	498516	551811	145	905224	6.1094	5e-10
283358	B4GALNT3	12	569543	671503	489	929171	1.9463	0.025808
4815	NINJ2	12	673462	772755	478	955421	2.515	0.0059518
65125	WNK1	12	861759	1020618	354	954066	2.2304	0.012861
5893	RAD52	12	1021255	1099774	236	935101	0.84544	0.19893
23085	ERC1	12	1100404	1605099	1716	957636	0.73468	0.23127
144699	FBXL14	12	1675159	1703331	70	849965	0.28809	0.38664
81029	WNT5B	12	1683823	1756379	224	888047	0.29157	0.38531
79602	ADIPOR2	12	1800147	1897845	291	961752	-0.65368	0.74334
93589	CACNA2D4	12	1901123	2027870	478	949860	0.70419	0.24066
654429	LRTM2	12	1929433	1945919	64	895419	-1.7777	0.96227
196513	DCP1B	12	2055214	2113677	222	973055	-0.09435	0.53758
775	CACNA1C	12	2079952	2807115	2319	947312	2.0328	0.021036
2288	FKBP4	12	2904108	2914589	11	917101	1.4439	0.074379
55846	ITFG2	12	2921716	2934237	22	960486	0.0084552	0.49663
83714	NRIP2	12	2934514	2944372	24	979234	-0.33671	0.63183
101929469	TEX52	12	2957293	2965317	14	935199	0.26572	0.39523
2305	FOXM1	12	2966846	2986321	34	932551	0.72197	0.23516
83695	RHNO1	12	2985424	2998691	32	953379	-1.2779	0.89935
7289	TULP3	12	3000033	3050306	179	971206	1.1709	0.12082
7004	TEAD4	12	3068478	3149842	326	947149	3.13	0.00087407
10867	TSPAN9	12	3186521	3395730	1043	950372	9.8323	4.0874e-23
56341	PRMT8	12	3490515	3703139	572	936851	2.2414	0.012501
84766	CRACR2A	12	3722122	3862366	607	971278	-2.1042	0.98232
57097	PARP11	12	3907410	3982608	239	965827	-1.5955	0.9447
894	CCND2	12	4382901	4414522	66	925057	1.6633	0.048126
57103	TIGAR	12	4430359	4469194	120	958257	2.2579	0.011976
8074	FGF23	12	4477393	4488894	30	927562	2.2092	0.013579
2251	FGF6	12	4543308	4554780	30	950797	2.4269	0.007614
57102	FERRY3	12	4596899	4647674	53	957044	5.5151	1.7425e-08
10635	RAD51AP1	12	4647940	4669213	37	946511	3.9895	3.3111e-05
8798	DYRK4	12	4671375	4723041	190	952680	2.5831	0.0048955
10566	AKAP3	12	4723837	4758213	160	970731	-0.68274	0.75261
4704	NDUFA9	12	4758264	4796720	135	963989	-0.58932	0.72218
26290	GALNT8	12	4829752	4881892	134	966328	-0.12301	0.54895
3742	KCNA6	12	4918342	4961093	237	976447	-2.7254	0.99679
3736	KCNA1	12	5019073	5027422	24	931893	-0.30356	0.61927
3741	KCNA5	12	5153085	5155954	8	901094	1.196	0.11584
4908	NTF3	12	5541280	5604465	218	957446	-0.5441	0.70681
57101	ANO2	12	5671817	6055398	1409	954788	-0.66525	0.74705
7450	VWF	12	6058040	6233836	717	944628	-0.56123	0.71268
928	CD9	12	6309482	6347437	66	939524	-0.75807	0.7758
55200	PLEKHG6	12	6419602	6437672	34	877167	-0.90106	0.81622
7132	TNFRSF1A	12	6437923	6451283	30	893255	0.63673	0.26215
6337	SCNN1A	12	6456009	6486896	82	876584	0.44231	0.32913
4055	LTBR	12	6484534	6500737	47	861558	1.942	0.026067
939	CD27	12	6554051	6560884	18	926949	-0.81709	0.79306
55080	TAPBPL	12	6561177	6571488	43	970777	-0.11528	0.54589
6843	VAMP1	12	6571403	6579843	33	944837	0.43612	0.33137
51258	MRPL51	12	6601316	6602471	9	987020	0.40269	0.34359
9918	NCAPD2	12	6602547	6641132	149	961759	-0.30104	0.61831
2597	GAPDH	12	6643585	6647537	13	958599	-0.33275	0.63034
25900	IFFO1	12	6648694	6665249	46	954726	0.72081	0.23551
4839	NOP2	12	6666036	6677498	17	948114	0.20084	0.42041
1108	CHD4	12	6679248	6716551	82	953092	0.51776	0.30231
57121	LPAR5	12	6728001	6745297	32	919392	-0.29212	0.6149
84519	ACRBP	12	6747241	6756594	14	947790	-0.73961	0.77023
51147	ING4	12	6759704	6772311	23	926614	-0.63692	0.73791
171017	ZNF384	12	6775643	6798738	14	910979	0.30512	0.38014
196500	PIANP	12	6802957	6810009	7	911829	1.1246	0.13039
50813	COPS7A	12	6833150	6841041	31	966377	3.9968	3.2102e-05
8079	MLF2	12	6857158	6862721	21	979736	3.3515	0.00040182
5763	PTMS	12	6875255	6880118	10	941463	2.6303	0.004265
3902	LAG3	12	6881670	6887621	9	904109	2.648	0.0040485
920	CD4	12	6898638	6929976	105	949609	0.74508	0.22811
27239	GPR162	12	6930963	6936583	12	916216	-1.7251	0.95775
10536	P3H3	12	6937572	6949018	36	939577	2.1778	0.014709
2784	GNB3	12	6949375	6956564	10	883536	1.8197	0.034406
83461	CDCA3	12	6957972	6961128	2	930980	1.4478	0.073836
8078	USP5	12	6961285	6975796	15	889382	1.8824	0.029888
7167	TPI1	12	6976288	6980110	6	943355	1.8661	0.031013
84727	SPSB2	12	6980099	6982521	6	905861	2.3309	0.0098787
10233	LRRC23	12	7013897	7023406	23	923747	1.8219	0.034233
2026	ENO2	12	7023614	7032860	9	919333	1.9653	0.02469
1822	ATN1	12	7033626	7051484	26	898116	2.5022	0.0061712
113246	C12orf57	12	7052146	7055165	8	912087	2.491	0.0063695
5777	PTPN6	12	7055740	7070479	25	916519	0.34881	0.36362
11331	PHB2	12	7074515	7079981	8	927163	2.4562	0.0070203
10436	EMG1	12	7079944	7085165	12	923847	3.1278	0.00088063
10162	LPCAT3	12	7085347	7125842	50	949164	2.4571	0.0070033
716	C1S	12	7167819	7178336	18	948847	2.5745	0.0050198
51279	C1RL	12	7246000	7261869	56	953243	-0.57047	0.71582
83758	RBP5	12	7276280	7281466	13	961731	-0.039874	0.5159
9746	CLSTN3	12	7281681	7311541	65	945090	-0.86647	0.80688
5830	PEX5	12	7341759	7371170	70	951650	0.24058	0.40494
341392	ACSM4	12	7456928	7480969	52	961478	-0.1441	0.55729
283316	CD163L1	12	7507556	7596778	197	941520	-0.72646	0.76622
9332	CD163	12	7623412	7656414	74	929650	-0.29686	0.61671
339	APOBEC1	12	7801996	7823195	88	976872	-0.69061	0.75509
9573	GDF3	12	7842381	7848360	24	945224	-0.5303	0.70205
359787	DPPA3	12	7864089	7870155	16	947878	-0.026618	0.51062
170482	CLEC4C	12	7880235	7902069	92	947240	0.078317	0.46879
360030	NANOGNB	12	7917812	7926717	14	915827	-0.69201	0.75554
79923	NANOG	12	7941995	7948655	53	954220	-0.50761	0.69414
144195	SLC2A14	12	7965110	8043792	275	916261	0.342	0.36618
6515	SLC2A3	12	8071824	8088895	26	918826	0.91821	0.17925
55810	FOXJ2	12	8185298	8208118	42	933286	-2.1032	0.98228
719	C3AR1	12	8210919	8218955	10	937386	-0.28229	0.61114
25977	NECAP1	12	8234807	8250373	19	923666	-1.5668	0.94142
50856	CLEC4A	12	8276228	8291203	31	940656	0.73543	0.23104
440077	ZNF705A	12	8290807	8332642	93	898883	0.7076	0.2396
93978	CLEC6A	12	8608591	8630926	83	956997	0.55651	0.28893
338339	CLEC4D	12	8666136	8674962	21	974783	0.97051	0.1659
26253	CLEC4E	12	8685901	8693558	15	929447	-0.040705	0.51623
57379	AICDA	12	8754762	8765463	29	875769	-0.073666	0.52936
8076	MFAP5	12	8798540	8815433	58	942620	-2.6668	0.99617
57494	RIMKLB	12	8834273	8935688	110	911069	0.16199	0.43566
144568	A2ML1	12	8975150	9029381	196	939523	0.17604	0.43013
1911	PHC1	12	9067292	9094063	64	963772	4.0521	2.5378e-05
4074	M6PR	12	9092957	9102357	25	952421	2.7141	0.0033229
10219	KLRG1	12	9142137	9163343	48	947556	0.90219	0.18348
2	A2M	12	9220304	9268558	125	963303	2.5379	0.0055767
5858	PZP	12	9301436	9360966	158	961888	0.69311	0.24412
728715	OVOS1BP	12	9549658	9555776	7	895772	-0.30317	0.61912
408186	OVOS1P	12	9681848	9717876	3	819887	-2.1357	0.98365
3820	KLRB1	12	9747870	9760497	51	948356	-0.54812	0.7082
29121	CLEC2D	12	9822304	9852151	117	964105	-0.68384	0.75296
160365	CLECL1	12	9868456	9885895	98	972833	-0.63646	0.73776
969	CD69	12	9905082	9913497	28	958416	0.010043	0.49599
51348	KLRF1	12	9980038	9997604	41	959316	-0.28854	0.61353
9976	CLEC2B	12	10004968	10022458	64	961262	-0.72764	0.76658
100431172	KLRF2	12	10034088	10048432	45	964867	0.50304	0.30747
387836	CLEC2A	12	10051272	10084980	121	948845	-1.3163	0.90597
160364	CLEC12A	12	10103915	10147704	258	942639	-0.46968	0.68071
51266	CLEC1B	12	10145660	10153381	45	987570	-1.1119	0.8669
387837	CLEC12B	12	10163231	10171399	27	977221	-0.18952	0.57516
283420	CLEC9A	12	10183276	10218612	67	940863	-2.4603	0.99306
51267	CLEC1A	12	10223012	10251655	124	966008	-0.42853	0.66587
64581	CLEC7A	12	10269376	10282868	64	954854	-1.0911	0.86239
4973	OLR1	12	10310899	10324790	58	980913	-0.044604	0.51779
120939	TMEM52B	12	10331557	10344403	57	943653	-1.755	0.96037
23710	GABARAPL1	12	10365435	10375727	26	952942	-1.4187	0.92201
3824	KLRD1	12	10457050	10469850	26	973117	-0.42943	0.66619
22914	KLRK1	12	10524952	10542653	55	970616	0.84852	0.19807
100528032	KLRC4-KLRK1	12	10524952	10562745	112	969996	1.4708	0.070671
8302	KLRC4	12	10541529	10562370	57	970129	1.8853	0.029693
3823	KLRC3	12	10564914	10573194	12	887221	1.6951	0.045028
3822	KLRC2	12	10583198	10588780	2	871783	1.2234	0.11059
3821	KLRC1	12	10594863	10607215	57	923829	0.90947	0.18155
55110	MAGOHB	12	10756364	10766208	40	973786	1.0532	0.14612
55359	STYK1	12	10771538	10826917	169	948080	-0.31709	0.62441
8531	YBX3	12	10851676	10876047	58	968363	1.9448	0.025897
50837	TAS2R7	12	10954131	10955226	5	932815	-0.11032	0.54392
50836	TAS2R8	12	10958650	10959579	3	970564	0.016737	0.49332
50835	TAS2R9	12	10961693	10962767	2	967069	0.34488	0.36509
11272	PRR4	12	10998448	11002075	10	968925	-0.14078	0.55598
5554	PRH1	12	11033560	11036874	13	946485	1.1043	0.13474
50838	TAS2R13	12	11060525	11062161	2	996602	1.0907	0.1377
5555	PRH2	12	11081834	11087444	21	965504	-0.82484	0.79527
50840	TAS2R14	12	11090853	11091806	5	939019	-1.0329	0.84918
259296	TAS2R50	12	11138512	11139511	3	1000244	0.37793	0.35274
259295	TAS2R20	12	11148561	11150474	12	980901	0.52061	0.30132
259294	TAS2R19	12	11174271	11175170	7	904829	0.74159	0.22917
259290	TAS2R31	12	11182986	11184006	9	938384	1.8618	0.031317
259292	TAS2R46	12	11213964	11214893	3	873504	1.7644	0.038832
259289	TAS2R43	12	11243886	11244912	2	766078	-0.29375	0.61552
259293	TAS2R30	12	11285884	11286843	2	947960	0.45249	0.32546
100129361	SMIM10L1	12	11323780	11328619	30	955710	1.1044	0.13471
353164	TAS2R42	12	11338599	11339543	8	846015	0.59158	0.27707
5544	PRB3	12	11418847	11422656	6	975460	-0.94542	0.82778
5545	PRB4	12	11460015	11463369	15	903678	-1.5391	0.93811
5542	PRB1	12	11504757	11508524	7	878331	-0.95937	0.83131
653247	PRB2	12	11544474	11548498	6	872218	-0.87316	0.80871
2120	ETV6	12	11802788	12048336	710	937805	0.24483	0.40329
79370	BCL2L14	12	12223873	12252629	172	954207	1.0415	0.14881
100506248	PTMAP9	12	12263949	12265090	1	875165	0.5775	0.2818
4040	LRP6	12	12268959	12419811	353	952334	-0.28926	0.61381
54682	MANSC1	12	12482195	12503475	105	954463	1.2086	0.1134
118426	BORCS5	12	12509967	12637587	421	953274	3.0487	0.0011492
80824	DUSP16	12	12626216	12715773	229	953500	2.9721	0.0014787
1389	CREBL2	12	12764831	12798041	69	941642	1.0435	0.14836
2842	GPR19	12	12813995	12849121	91	959215	1.7173	0.042958
1027	CDKN1B	12	12870302	12875305	8	925720	1.2769	0.10081
81575	APOLD1	12	12878851	12944400	179	917956	0.88111	0.18913
51202	DDX47	12	12966280	12982915	55	950082	-1.0355	0.84979
9052	GPRC5A	12	13043956	13066600	83	949200	0.70778	0.23954
55507	GPRC5D	12	13093407	13106828	40	926237	-0.57354	0.71686
50865	HEBP1	12	13127798	13153243	77	961353	-3.2589	0.99944
57613	FAM234B	12	13197300	13236383	101	957889	-1.1289	0.87052
83445	GSG1	12	13236471	13256659	26	930095	0.72577	0.23399
2012	EMP1	12	13349602	13369708	57	949096	-0.85596	0.80399
2904	GRIN2B	12	13713684	14133022	1592	965905	-0.27979	0.61018
55729	ATF7IP	12	14518566	14655864	423	935950	1.4021	0.080448
79887	PLBD1	12	14656597	14720791	171	929874	-0.29719	0.61684
2984	GUCY2C	12	14765566	14849519	146	923983	1.5497	0.060607
121504	H4C16	12	14920933	14924093	9	997060	3.2137	0.00065516
55766	H2AJ	12	14927270	14930936	15	939478	3.2223	0.00063587
51729	WBP11	12	14937513	14956420	34	957759	3.1487	0.00082012
144608	C12orf60	12	14955997	14976792	55	958998	3.628	0.00014279
440087	SMCO3	12	14957584	14967116	26	959498	3.8218	6.6249e-05
420	ART4	12	14982245	14996413	37	962419	3.6605	0.00012584
4256	MGP	12	15034115	15038853	8	969480	3.6706	0.00012098
121506	ERP27	12	15066961	15091463	89	964137	3.2489	0.00057936
397	ARHGDIB	12	15094949	15114562	52	946387	1.608	0.053914
5149	PDE6H	12	15125956	15134799	32	959004	0.42505	0.3354
85004	RERG	12	15260716	15374411	308	961287	8.6981	1.687e-18
5800	PTPRO	12	15475191	15751265	762	929555	4.1811	1.4508e-05
2059	EPS8	12	15773075	15942510	217	885603	1.5833	0.056679
11171	STRAP	12	16035288	16056412	16	896698	-0.25693	0.60138
51071	DERA	12	16064186	16190315	239	917983	0.15264	0.43934
729025	SLC15A5	12	16341419	16430619	365	971347	-0.60625	0.72783
4257	MGST1	12	16500076	16530123	102	964211	-1.2967	0.90264
55885	LMO3	12	16701306	16761148	87	922080	-1.982	0.97626
79785	RERGL	12	18233803	18243139	28	966187	0.30222	0.38124
5288	PIK3C2G	12	18395912	18801352	1404	961035	-0.12126	0.54826
89869	PLCZ1	12	18836110	18891020	201	978068	0.88444	0.18823
93661	CAPZA3	12	18891045	18892122	4	908269	-0.66249	0.74617
54477	PLEKHA5	12	19282626	19529334	717	958387	0.72686	0.23366
121536	AEBP2	12	19592608	19675173	427	976926	0.36798	0.35644
5139	PDE3A	12	20522179	20840575	1164	957662	2.5182	0.0058986
53919	SLCO1C1	12	20848289	20906320	241	950323	2.0744	0.019023
28234	SLCO1B3	12	20963638	21070019	601	961094	2.0569	0.019847
338821	SLCO1B7	12	21168630	21243040	327	963166	0.75509	0.2251
10599	SLCO1B1	12	21284128	21392730	450	969203	2.8938	0.0019031
6579	SLCO1A2	12	21417534	21548371	526	969346	0.72666	0.23372
3375	IAPP	12	21525802	21532914	26	972938	0.65852	0.2551
79912	PYROXD1	12	21590538	21624184	227	971679	2.5608	0.0052221
5965	RECQL	12	21621844	21654603	135	965760	0.75658	0.22465
51026	GOLT1B	12	21654699	21671337	85	976465	0.98591	0.16209
80763	SPX	12	21679256	21684210	12	968006	1.9788	0.023919
2998	GYS2	12	21684461	21783722	356	958320	2.1165	0.017152
3945	LDHB	12	21788275	21810789	22	887457	0.86299	0.19407
3764	KCNJ8	12	21917889	21928436	5	913499	1.1211	0.13112
10060	ABCC9	12	21950323	22094797	328	961101	2.1842	0.014472
55907	CMAS	12	22199108	22218608	36	956869	-1.1516	0.87527
6489	ST8SIA1	12	22346325	22487648	480	975576	-1.0319	0.84894
9847	C2CD5	12	22601511	22697452	167	957614	-0.41539	0.66107
55500	ETNK1	12	22778076	22843608	124	935759	-0.25315	0.59992
